;Unnamed: 0;Tweets;step01;tokens;final_tokens;step02;finalText_str;ProcessedText
129;129;Sundulan garang Giovanni Simeone 💥 Free kick apik Nicolo Barella 🎯 hingga tendangan Tsubasa dari Abdelhamid Sabiri… https://t.co/NJkXsVM9zY;sundulan garang giovanni simeone free kick apik nicolo barella hingga tendangan tsubasa dari abdelhamid sabiri conjk;['sundulan', 'garang', 'giovanni', 'simeone', 'free', 'kick', 'apik', 'nicolo', 'barella', 'hingga', 'tendangan', 'tsubasa', 'dari', 'abdelhamid', 'sabiri', 'conjk'];['sundulan', 'garang', 'giovanni', 'simeone', 'free', 'kick', 'apik', 'nicolo', 'barella', 'hingga', 'tendangan', 'tsubasa', 'dari', 'abdelhamid', 'sabiri', 'conjk'];sundulan garang giovanni simeone free kick apik nicolo barella hingga tendangan tsubasa dari abdelhamid sabiri conjk;sundulan garang giovanni simeone free kick apik nicolo barella hingga tendangan tsubasa dari abdelhamid sabiri conjk;sundul garang giovanni simeone free kick apik nicolo barella hingga tendang tsubasa abdelhamid sabiri conjk
130;130;Petenis 26 tahun Matteo Berrettini berhasil tampil gemilang setelah menumbangkan wakil Kanada, Felix Auger-Aliassim… https://t.co/V2bXyfX2Rk;petenis   tahun matteo berrettini berhasil tampil gemilang setelah menumbangkan wakil kanada felix auger aliassim covb;['petenis', 'tahun', 'matteo', 'berrettini', 'berhasil', 'tampil', 'gemilang', 'setelah', 'menumbangkan', 'wakil', 'kanada', 'felix', 'auger', 'aliassim', 'covb'];['petenis', 'tahun', 'matteo', 'berrettini', 'berhasil', 'tampil', 'gemilang', 'setelah', 'menumbangkan', 'wakil', 'kanada', 'felix', 'auger', 'aliassim', 'covb'];petenis tahun matteo berrettini berhasil tampil gemilang setelah menumbangkan wakil kanada felix auger aliassim covb;petenis tahun matteo berrettini berhasil tampil gemilang setelah menumbangkan wakil kanada felix auger aliassim covb;tenis tahun matteo berrettini hasil tampil gemilang tumbang wakil kanada felix auger aliassim covb
131;131;Perlahan namun pasti, Lionel Messi mulai bangkit atasi masa sulit untuk kembali ke performa terbaiknya. Akankah Lio… https://t.co/LfumMdCFMv;perlahan namun pasti lionel messi mulai bangkit atasi masa sulit untuk kembali ke performa terbaiknya akankah lio colfummdcfmv;['perlahan', 'namun', 'pasti', 'lionel', 'messi', 'mulai', 'bangkit', 'atasi', 'masa', 'sulit', 'untuk', 'kembali', 'ke', 'performa', 'terbaiknya', 'akankah', 'lio', 'colfummdcfmv'];['perlahan', 'namun', 'pasti', 'lionel', 'messi', 'mulai', 'bangkit', 'atasi', 'masa', 'sulit', 'untuk', 'kembali', 'ke', 'performa', 'terbaiknya', 'akankah', 'lio', 'colfummdcfmv'];perlahan namun pasti lionel messi mulai bangkit atasi masa sulit untuk kembali ke performa terbaiknya akankah lio colfummdcfmv;perlahan namun pasti lionel messi mulai bangkit atasi masa sulit untuk kembali ke performa terbaiknya akankah lio colfummdcfmv;perlahan pasti lionel messi mulai bangkit atas masa sulit kembali performa baik akan lio colfummdcfmv
132;132;Petenis Amerika, Taylor Fritz, sukses raih kemenangan tipis atas wakil Inggris, Cameron Norrie dalam duel sengit ya… https://t.co/mPbGe9olfV;petenis amerika taylor fritz sukses raih kemenangan tipis atas wakil inggris cameron norrie dalam duel sengit ya compbgeolfv;['petenis', 'amerika', 'taylor', 'fritz', 'sukses', 'raih', 'kemenangan', 'tipis', 'atas', 'wakil', 'inggris', 'cameron', 'norrie', 'dalam', 'duel', 'sengit', 'ya', 'compbgeolfv'];['petenis', 'amerika', 'taylor', 'fritz', 'sukses', 'raih', 'kemenangan', 'tipis', 'atas', 'wakil', 'inggris', 'cameron', 'norrie', 'dalam', 'duel', 'sengit', 'ya', 'compbgeolfv'];petenis amerika taylor fritz sukses raih kemenangan tipis atas wakil inggris cameron norrie dalam duel sengit ya compbgeolfv;petenis amerika taylor fritz sukses raih kemenangan tipis atas wakil inggris cameron norrie dalam duel sengit ya compbgeolfv;tenis amerika taylor fritz sukses raih menang tipis atas wakil inggris cameron norrie duel sengit compbgeolfv
133;133;Setelah kemenangan pertama sejak memenangi Wimbledon pada bulan Juli silam, Novak Djokovic ternyata masih tampil ga… https://t.co/oMDBzayoCc;setelah kemenangan pertama sejak memenangi wimbledon pada bulan juli silam novak djokovic ternyata masih tampil ga coomdbzayocc;['setelah', 'kemenangan', 'pertama', 'sejak', 'memenangi', 'wimbledon', 'pada', 'bulan', 'juli', 'silam', 'novak', 'djokovic', 'ternyata', 'masih', 'tampil', 'ga', 'coomdbzayocc'];['setelah', 'kemenangan', 'pertama', 'sejak', 'memenangi', 'wimbledon', 'pada', 'bulan', 'juli', 'silam', 'novak', 'djokovic', 'ternyata', 'masih', 'tampil', 'ga', 'coomdbzayocc'];setelah kemenangan pertama sejak memenangi wimbledon pada bulan juli silam novak djokovic ternyata masih tampil ga coomdbzayocc;setelah kemenangan pertama sejak memenangi wimbledon pada bulan juli silam novak djokovic ternyata masih tampil ga coomdbzayocc;menang pertama sejak tang wimbledon bulan juli silam novak djokovic nyata tampil ga coomdbzayocc
134;134;"Kombo Djoko-Berrettini 🔥 Kombinasi Matteo Berrettini &amp; Novak Djokovic dapatkan perlawanan sulit dari Alex de Minaur… https://t.co/2D2gV37W8M";kombo djoko berrettini kombinasi matteo berrettini amp novak djokovic dapatkan perlawanan sulit dari alex de minaur codgvwm;['kombo', 'djoko', 'berrettini', 'kombinasi', 'matteo', 'berrettini', 'amp', 'novak', 'djokovic', 'dapatkan', 'perlawanan', 'sulit', 'dari', 'alex', 'de', 'minaur', 'codgvwm'];['kombo', 'djoko', 'berrettini', 'kombinasi', 'matteo', 'berrettini', 'amp', 'novak', 'djokovic', 'dapatkan', 'perlawanan', 'sulit', 'dari', 'alex', 'de', 'minaur', 'codgvwm'];kombo djoko berrettini kombinasi matteo berrettini amp novak djokovic dapatkan perlawanan sulit dari alex de minaur codgvwm;kombo djoko berrettini kombinasi matteo berrettini amp novak djokovic dapatkan perlawanan sulit dari alex de minaur codgvwm;kombo djoko berrettini kombinasi matteo berrettini amp novak djokovic dapat lawan sulit alex de minaur codgvwm
135;135;Ketika GOAT menyanjung GOAT 🐐 Usai kalahkan Frances Tiafoe pada tunggal putra Laver Cup 2022, Novak Djokovic kembal… https://t.co/90HfaXFTTt;ketika goat menyanjung goat usai kalahkan frances tiafoe pada tunggal putra laver cup   novak djokovic kembal cohfa;['ketika', 'goat', 'menyanjung', 'goat', 'usai', 'kalahkan', 'frances', 'tiafoe', 'pada', 'tunggal', 'putra', 'laver', 'cup', 'novak', 'djokovic', 'kembal', 'cohfa'];['ketika', 'goat', 'menyanjung', 'goat', 'usai', 'kalahkan', 'frances', 'tiafoe', 'pada', 'tunggal', 'putra', 'laver', 'cup', 'novak', 'djokovic', 'kembal', 'cohfa'];ketika goat menyanjung goat usai kalahkan frances tiafoe pada tunggal putra laver cup novak djokovic kembal cohfa;ketika goat menyanjung goat usai kalahkan frances tiafoe pada tunggal putra laver cup novak djokovic kembal cohfa;goat sanjung goat usai kalah frances tiafoe tunggal putra laver cup novak djokovic kembal cohfa
136;136;Kalah, menang, kalah, menang, kalah, menang 💥 Performa naik-turun Lille terakhir masuki fase kemenangan dengan kala… https://t.co/HXQ2PxgLqB;kalah menang kalah menang kalah menang performa naik turun lille terakhir masuki fase kemenangan dengan kala co;['kalah', 'menang', 'kalah', 'menang', 'kalah', 'menang', 'performa', 'naik', 'turun', 'lille', 'terakhir', 'masuki', 'fase', 'kemenangan', 'dengan', 'kala', 'co'];['kalah', 'menang', 'kalah', 'menang', 'kalah', 'menang', 'performa', 'naik', 'turun', 'lille', 'terakhir', 'masuki', 'fase', 'kemenangan', 'dengan', 'kala', 'co'];kalah menang kalah menang kalah menang performa naik turun lille terakhir masuki fase kemenangan dengan kala co;kalah menang kalah menang kalah menang performa naik turun lille terakhir masuki fase kemenangan dengan kala co;kalah menang kalah menang kalah menang performa naik turun lille akhir masuk fase menang kala co
137;137;Bukan Cristiano Ronaldo, bukan juga Diego Maradona, menurut Fabio Capello, wujud keindahan sepak bola justru berada… https://t.co/OrXEjfKRbU;bukan cristiano ronaldo bukan juga diego maradona menurut fabio capello wujud keindahan sepak bola justru berada coor;['bukan', 'cristiano', 'ronaldo', 'bukan', 'juga', 'diego', 'maradona', 'menurut', 'fabio', 'capello', 'wujud', 'keindahan', 'sepak', 'bola', 'justru', 'berada', 'coor'];['bukan', 'cristiano', 'ronaldo', 'bukan', 'juga', 'diego', 'maradona', 'menurut', 'fabio', 'capello', 'wujud', 'keindahan', 'sepak', 'bola', 'justru', 'berada', 'coor'];bukan cristiano ronaldo bukan juga diego maradona menurut fabio capello wujud keindahan sepak bola justru berada coor;bukan cristiano ronaldo bukan juga diego maradona menurut fabio capello wujud keindahan sepak bola justru berada coor;bukan cristiano ronaldo bukan ego maradona fabio capello wujud indah sepak bola justru ada coor
138;138;3 kemenangan beruntun Monaco 📈 Kesulitan pada awal musim, Monegasque kini membara dan habisi Reims 3-0. Aleksandr G… https://t.co/uh394X9AXj;  kemenangan beruntun monaco kesulitan pada awal musim monegasque kini membara dan habisi reims     aleksandr couh;['kemenangan', 'beruntun', 'monaco', 'kesulitan', 'pada', 'awal', 'musim', 'monegasque', 'kini', 'membara', 'dan', 'habisi', 'reims', 'aleksandr', 'couh'];['kemenangan', 'beruntun', 'monaco', 'kesulitan', 'pada', 'awal', 'musim', 'monegasque', 'kini', 'membara', 'dan', 'habisi', 'reims', 'aleksandr', 'couh'];kemenangan beruntun monaco kesulitan pada awal musim monegasque kini membara dan habisi reims aleksandr couh;kemenangan beruntun monaco kesulitan pada awal musim monegasque kini membara dan habisi reims aleksandr couh;menang untun monaco sulit awal musim monegasque kini bara habis reims aleksandr couh
139;139;Sementara di ganda putra, bersama Mateo Berrettini, mereka susah payah taklukkan duet Jack Sock dan Alex de Minaur,… https://t.co/PkFOvhB33x;sementara di ganda putra bersama mateo berrettini mereka susah payah taklukkan duet jack sock dan alex de minaur copkfovhbx;['sementara', 'di', 'ganda', 'putra', 'bersama', 'mateo', 'berrettini', 'mereka', 'susah', 'payah', 'taklukkan', 'duet', 'jack', 'sock', 'dan', 'alex', 'de', 'minaur', 'copkfovhbx'];['sementara', 'di', 'ganda', 'putra', 'bersama', 'mateo', 'berrettini', 'mereka', 'susah', 'payah', 'taklukkan', 'duet', 'jack', 'sock', 'dan', 'alex', 'de', 'minaur', 'copkfovhbx'];sementara di ganda putra bersama mateo berrettini mereka susah payah taklukkan duet jack sock dan alex de minaur copkfovhbx;sementara di ganda putra bersama mateo berrettini mereka susah payah taklukkan duet jack sock dan alex de minaur copkfovhbx;di ganda putra sama mateo berrettini susah payah takluk duet jack sock alex de minaur copkfovhbx
140;140;"Pagi ini milik DJOKO ☀️ 

Novak Djokovic tampil memukau pada dini hari tadi dengan memenangi dua laga untuk tim Ero… https://t.co/HeL3Ou4H6k";pagi ini milik djoko novak djokovic tampil memukau pada dini hari tadi dengan memenangi dua laga untuk tim ero cohelouhk;['pagi', 'ini', 'milik', 'djoko', 'novak', 'djokovic', 'tampil', 'memukau', 'pada', 'dini', 'hari', 'tadi', 'dengan', 'memenangi', 'dua', 'laga', 'untuk', 'tim', 'ero', 'cohelouhk'];['pagi', 'ini', 'milik', 'djoko', 'novak', 'djokovic', 'tampil', 'memukau', 'pada', 'dini', 'hari', 'tadi', 'dengan', 'memenangi', 'dua', 'laga', 'untuk', 'tim', 'ero', 'cohelouhk'];pagi ini milik djoko novak djokovic tampil memukau pada dini hari tadi dengan memenangi dua laga untuk tim ero cohelouhk;pagi ini milik djoko novak djokovic tampil memukau pada dini hari tadi dengan memenangi dua laga untuk tim ero cohelouhk;pagi milik djoko novak djokovic tampil pukau dini hari tadi tang laga tim ero cohelouhk
141;141;Dwigol penalti Vela ✌️ Dengan kepala dinginnya, Carlos Vela cetak dua gol dari titik putih yang bawa LAFC kalahkan… https://t.co/JrQco8Oa2t;dwigol penalti vela dengan kepala dinginnya carlos vela cetak dua gol dari titik putih yang bawa lafc kalahkan cojrqcooat;['dwigol', 'penalti', 'vela', 'dengan', 'kepala', 'dinginnya', 'carlos', 'vela', 'cetak', 'dua', 'gol', 'dari', 'titik', 'putih', 'yang', 'bawa', 'lafc', 'kalahkan', 'cojrqcooat'];['dwigol', 'penalti', 'vela', 'dengan', 'kepala', 'dinginnya', 'carlos', 'vela', 'cetak', 'dua', 'gol', 'dari', 'titik', 'putih', 'yang', 'bawa', 'lafc', 'kalahkan', 'cojrqcooat'];dwigol penalti vela dengan kepala dinginnya carlos vela cetak dua gol dari titik putih yang bawa lafc kalahkan cojrqcooat;dwigol penalti vela dengan kepala dinginnya carlos vela cetak dua gol dari titik putih yang bawa lafc kalahkan cojrqcooat;dwigol penalti vela kepala dingin carlos vela cetak gol titik putih bawa lafc kalah cojrqcooat
142;142;1️⃣1️⃣ pemain dengan performa terbaik di 5 liga top Eropa sejauh ini di musim 22/23! Tetap ada idola kamu ga disini… https://t.co/7wrKEWt3e8;    pemain dengan performa terbaik di   liga top eropa sejauh ini di musim   tetap ada idola kamu ga disini cowrkewte;['pemain', 'dengan', 'performa', 'terbaik', 'di', 'liga', 'top', 'eropa', 'sejauh', 'ini', 'di', 'musim', 'tetap', 'ada', 'idola', 'kamu', 'ga', 'disini', 'cowrkewte'];['pemain', 'dengan', 'performa', 'terbaik', 'di', 'liga', 'top', 'eropa', 'sejauh', 'ini', 'di', 'musim', 'tetap', 'ada', 'idola', 'kamu', 'ga', 'disini', 'cowrkewte'];pemain dengan performa terbaik di liga top eropa sejauh ini di musim tetap ada idola kamu ga disini cowrkewte;pemain dengan performa terbaik di liga top eropa sejauh ini di musim tetap ada idola kamu ga disini cowrkewte;main performa baik liga top eropa jauh di musim tetap idola kamu ga sini cowrkewte
143;143;Galliani di sesi wawancara terbarunya sempat nyatakan akan hal satu ini. Ada yang masih ingat dengan momennya kala… https://t.co/it2IBGF2i3;galliani di sesi wawancara terbarunya sempat nyatakan akan hal satu ini ada yang masih ingat dengan momennya kala coitibgfi;['galliani', 'di', 'sesi', 'wawancara', 'terbarunya', 'sempat', 'nyatakan', 'akan', 'hal', 'satu', 'ini', 'ada', 'yang', 'masih', 'ingat', 'dengan', 'momennya', 'kala', 'coitibgfi'];['galliani', 'di', 'sesi', 'wawancara', 'terbarunya', 'sempat', 'nyatakan', 'akan', 'hal', 'satu', 'ini', 'ada', 'yang', 'masih', 'ingat', 'dengan', 'momennya', 'kala', 'coitibgfi'];galliani di sesi wawancara terbarunya sempat nyatakan akan hal satu ini ada yang masih ingat dengan momennya kala coitibgfi;galliani di sesi wawancara terbarunya sempat nyatakan akan hal satu ini ada yang masih ingat dengan momennya kala coitibgfi;galliani sesi wawancara baru sempat nyata hal satu ada masih ingat momen kala coitibgfi
144;144;Ganda Roger Federer dan Rafael Nadal harus terima kekalahan dari ganda Team World, Jack Sock dan Frances Tiafoe! Me… https://t.co/bj9O7mq2GH;ganda roger federer dan rafael nadal harus terima kekalahan dari ganda team world jack sock dan frances tiafoe me cobjomqgh;['ganda', 'roger', 'federer', 'dan', 'rafael', 'nadal', 'harus', 'terima', 'kekalahan', 'dari', 'ganda', 'team', 'world', 'jack', 'sock', 'dan', 'frances', 'tiafoe', 'me', 'cobjomqgh'];['ganda', 'roger', 'federer', 'dan', 'rafael', 'nadal', 'harus', 'terima', 'kekalahan', 'dari', 'ganda', 'team', 'world', 'jack', 'sock', 'dan', 'frances', 'tiafoe', 'me', 'cobjomqgh'];ganda roger federer dan rafael nadal harus terima kekalahan dari ganda team world jack sock dan frances tiafoe me cobjomqgh;ganda roger federer dan rafael nadal harus terima kekalahan dari ganda team world jack sock dan frances tiafoe me cobjomqgh;ganda roger federer rafael nadal terima kalah ganda team world jack sock frances tiafoe me cobjomqgh
145;145;Meskipun main di laga terakhirnya, Federer tetap curi perhatian dengan satu skill shotnya INI yang cengangkan seisi… https://t.co/GSt62Prhy6;meskipun main di laga terakhirnya federer tetap curi perhatian dengan satu skill shotnya ini yang cengangkan seisi cogstprhy;['meskipun', 'main', 'di', 'laga', 'terakhirnya', 'federer', 'tetap', 'curi', 'perhatian', 'dengan', 'satu', 'skill', 'shotnya', 'ini', 'yang', 'cengangkan', 'seisi', 'cogstprhy'];['meskipun', 'main', 'di', 'laga', 'terakhirnya', 'federer', 'tetap', 'curi', 'perhatian', 'dengan', 'satu', 'skill', 'shotnya', 'ini', 'yang', 'cengangkan', 'seisi', 'cogstprhy'];meskipun main di laga terakhirnya federer tetap curi perhatian dengan satu skill shotnya ini yang cengangkan seisi cogstprhy;meskipun main di laga terakhirnya federer tetap curi perhatian dengan satu skill shotnya ini yang cengangkan seisi cogstprhy;meski main laga akhir federer tetap curi perhati satu skill shotnya yang cengang isi cogstprhy
146;146;Terbaru! 📰 Dua mantan pemain Inter, Goran Pandev dan Andrea Ranocchia resmi umumkan pensiun dari sepakbola di usia… https://t.co/2hy2aFUsjy;terbaru dua mantan pemain inter goran pandev dan andrea ranocchia resmi umumkan pensiun dari sepakbola di usia cohyafusjy;['terbaru', 'dua', 'mantan', 'pemain', 'inter', 'goran', 'pandev', 'dan', 'andrea', 'ranocchia', 'resmi', 'umumkan', 'pensiun', 'dari', 'sepakbola', 'di', 'usia', 'cohyafusjy'];['terbaru', 'dua', 'mantan', 'pemain', 'inter', 'goran', 'pandev', 'dan', 'andrea', 'ranocchia', 'resmi', 'umumkan', 'pensiun', 'dari', 'sepakbola', 'di', 'usia', 'cohyafusjy'];terbaru dua mantan pemain inter goran pandev dan andrea ranocchia resmi umumkan pensiun dari sepakbola di usia cohyafusjy;terbaru dua mantan pemain inter goran pandev dan andrea ranocchia resmi umumkan pensiun dari sepakbola di usia cohyafusjy;baru mantan main inter goran pandev andrea ranocchia resmi umum pensiun sepakbola usia cohyafusjy
147;147;Sidik punya sidik kiper Udinese sempat ajak Ronaldo gabung Udinese ketika sang bintang justru tidak diinginkan klub… https://t.co/q85v2IzbQR;sidik punya sidik kiper udinese sempat ajak ronaldo gabung udinese ketika sang bintang justru tidak diinginkan klub coqvizbqr;['sidik', 'punya', 'sidik', 'kiper', 'udinese', 'sempat', 'ajak', 'ronaldo', 'gabung', 'udinese', 'ketika', 'sang', 'bintang', 'justru', 'tidak', 'diinginkan', 'klub', 'coqvizbqr'];['sidik', 'punya', 'sidik', 'kiper', 'udinese', 'sempat', 'ajak', 'ronaldo', 'gabung', 'udinese', 'ketika', 'sang', 'bintang', 'justru', 'tidak', 'diinginkan', 'klub', 'coqvizbqr'];sidik punya sidik kiper udinese sempat ajak ronaldo gabung udinese ketika sang bintang justru tidak diinginkan klub coqvizbqr;sidik punya sidik kiper udinese sempat ajak ronaldo gabung udinese ketika sang bintang justru tidak diinginkan klub coqvizbqr;sidik punya sidik kiper udinese sempat ajak ronaldo gabung udinese sang bintang justru ingin klub coqvizbqr
148;148;Mantan pemain Liverpool, Christian Benteke, cetak gol pertamanya untuk D.C. United kala membobol gawang Inter Miami… https://t.co/QfIFlIo1Ts;mantan pemain liverpool christian benteke cetak gol pertamanya untuk united kala membobol gawang inter miami coqfifliots;['mantan', 'pemain', 'liverpool', 'christian', 'benteke', 'cetak', 'gol', 'pertamanya', 'untuk', 'united', 'kala', 'membobol', 'gawang', 'inter', 'miami', 'coqfifliots'];['mantan', 'pemain', 'liverpool', 'christian', 'benteke', 'cetak', 'gol', 'pertamanya', 'untuk', 'united', 'kala', 'membobol', 'gawang', 'inter', 'miami', 'coqfifliots'];mantan pemain liverpool christian benteke cetak gol pertamanya untuk united kala membobol gawang inter miami coqfifliots;mantan pemain liverpool christian benteke cetak gol pertamanya untuk united kala membobol gawang inter miami coqfifliots;mantan main liverpool christian benteke cetak gol pertama united kala bobol gawang inter miami coqfifliots
